"reviewId","movieId","creationDate","criticName","criticPageUrl","reviewState","isFresh","isRotten","isRtUrl","isTopCritic","publicationUrl","publicationName","reviewUrl","quote","scoreSentiment","originalScore"
2208379,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-13","Dale Roe","/critics/dale-roe","fresh",True,False,False,False,"/critics/source/670","Austin American-Statesman","http://events.austin360.com/reviews/show/14599315","The visuals are often astounding. Believe me, I take no joy in recommending a 3-D viewing, but I can only see it adding to this experience.","POSITIVE","B"
2208387,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-13","Katherine Monk","/critics/katherine-monk","fresh",True,False,False,False,"/critics/source/920","Canada.com","http://o.canada.com/entertainment/movies/movie-review-how-to-train-your-dragon-2-inspires-with-video","An inspired and inspiring piece of escapism, this one will get the kids cheering on their feet and the grown-ups blubbering in their seats.","POSITIVE","4/5"
2208396,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-13","Ben Kendrick","/critics/ben-kendrick","fresh",True,False,False,False,"/critics/source/1647","Screen Rant","http://screenrant.com/how-to-train-your-dragon-2-reviews/","A bigger, and arguably better, sequel experience that features more dragons, larger scale action set pieces, as well as a poignant message on the challenges of growing up.","POSITIVE","4.5/5"
2208411,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-13","Mike Pearson","/critics/mike-pearson","rotten",False,True,False,False,"/critics/source/2478","Toledo Blade","http://www.toledoblade.com/Peach-Weekender/2014/06/12/Search-for-meaning-drags-down-Dragon-sequel.html","In the bigger is better world of Hollywood sequels, How to Train Your Dragon 2 comes up short. It lacks the novelty of the original and tries too hard to be ""about"" something more than fun.","NEGATIVE","3/5"
2208418,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-13","David Kaplan","/critics/david-kaplan","fresh",True,False,False,False,"/critics/source/1623","Kaplan vs. Kaplan","http://www.kaplanvskaplan.com/new-releases/how-to-train-your-dragon-2/","It's a joy to behold.","POSITIVE",""
2208419,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-13","Jeanne Kaplan","/critics/jeanne-kaplan","fresh",True,False,False,False,"/critics/source/1623","Kaplan vs. Kaplan","http://www.kaplanvskaplan.com/new-releases/how-to-train-your-dragon-2/","I loved the first ""How to Train Your Dragon"". But this movie is mired in lengthy oratories which come off as preachy and full of righteous indignation.","POSITIVE",""
2208421,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-13","Sandie Angulo Chen","/critics/sandie-angulo-chen","fresh",True,False,False,False,"/critics/source/1682","Common Sense Media","https://www.commonsensemedia.org/movie-reviews/how-to-train-your-dragon-2","Epic, thrilling 3-D adventure sequel is outstanding.","POSITIVE","5/5"
2208426,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-13","Annlee Ellingson","/critics/annlee-ellingson","fresh",True,False,False,False,"/critics/source/2566","L.A. Biz","http://www.bizjournals.com/losangeles/news/2014/06/13/flick-picks-dragon-2-and-22-jump-street-both-great.html","As serious as Dragon 2 gets with some sad scenes of betrayal and death, returning writer-director Dean DeBlois infuses a sense of joyfulness throughout.","POSITIVE",""
2208428,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-13","James Berardinelli","/critics/james-berardinelli","fresh",True,False,False,False,"/critics/source/387","ReelViews","http://www.reelviews.net/php_review_template.php?identifier=2772","Although there are times when bits of the movie feel extraneous, the production as a whole comes across more like an organic extension of the original tale than something tacked on purely to score at the box office.","POSITIVE","3/4"
2208450,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-13","Michael Smith","/critics/michael-smith","fresh",True,False,False,False,"/critics/source/2091","Tulsa World","http://www.tulsaworld.com/scene/moviereviews/review-how-to-train-your-dragon/article_b0fb2d42-b178-545e-a1a1-1117fc30f183.html","How refreshing it is to find a summer sequel that's not simply louder or wackier than its predecessor, but rather feels like an extension of its first film and all of its best qualities.","POSITIVE","3.5/4"
2208452,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-13","Linda Cook","/critics/linda-cook","fresh",True,False,False,False,"/critics/source/1057","Quad City Times (Davenport, IA)","http://qctimes.com/entertainment/columnists/linda-cook/nd-dragon-tale-full-of-fun-adventure/article_3a81896b-5692-5698-b701-48d555b569fe.html","Every bit as endearing as the original, if not even more stirring, 'How to Train Your Dragon 2' is full of humor, loss, adventure and romance. In other words, it has the same themes, lovable characters and beautiful look that made the original a hit.","POSITIVE","3.5/4"
2208468,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-14","Matt Brunson","/critics/matt-brunson","fresh",True,False,False,False,"/critics/source/1013","Creative Loafing","http://clclt.com/charlotte/how-to-train-your-dragon-2-a-smokin-sequel/Content?oid=3426516","The film isn't afraid to occasionally saunter over to the dark side. How dark? Let's just say there's a late-breaking development here that will result in some moviegoers tagging it as this film's Vader-flavored ""I am your father"" moment.","POSITIVE","3/4"
2208477,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-14","David Medsker","/critics/david-medsker","fresh",True,False,False,False,"/critics/source/1697","Bullz-Eye.com","http://blog.bullz-eye.com/2014/06/14/movie-review-how-to-train-your-dragon-2/","It's entertaining and gorgeous, but disjointed, veering between wildly emotional scenes on both ends of the spectrum without much thought for how they should flow together.","POSITIVE","3/5"
2208484,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-14","Al Alexander","/critics/al-alexander","fresh",True,False,False,False,"/critics/source/2515","The Patriot Ledger","http://www.patriotledger.com/article/20140612/ENTERTAINMENT/140618316/2055/ENTERTAINMENT","If 'How to Train Your Dragon' was a raging inferno of emotion, the sequel is more like a warm, cozy campfire.","POSITIVE","B"
2208487,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-15","Dan Lybarger","/critics/dan-lybarger","fresh",True,False,False,False,"/critics/source/1096","Arkansas Democrat-Gazette","http://www.arkansasonline.com/news/2014/jun/13/how-to-train-your-dragon-2-20140613/?f=entertainment-movies","DeBlois thankfully remembers everything the two of them did right in the previous film.","POSITIVE","4/5"
2208507,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-15","Dave White","/critics/dave-white","fresh",True,False,False,False,"/critics/source/2312","Movies.com","http://www.movies.com/movie-reviews/how-to-train-your-dragon-2-review/dave-white/m67525","Waging peace can be every bit as heroic and satisfying as waging war.","POSITIVE","4.5/5"
2208530,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-15","Mathew DeKinder","/critics/mathew-dekinder","fresh",True,False,False,False,"/critics/source/2527","Suburban Journals of St. Louis","http://www.stltoday.com/suburban-journals/illinois/life/matdekinder/how-to-train-your-dragon-is-a-great-sequel/article_2d27cc67-a6c0-55c0-9028-cd6cfbb47e88.html","A great sequel feels fresh and familiar all at the same time, which is why 'How to Train Your Dragon 2' is a great sequel.","POSITIVE","4.5/5"
2208568,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-16","Travis Hopson","/critics/travis-hopson","fresh",True,False,False,False,"/critics/source/2114","Examiner.com","http://www.examiner.com/review/movie-review-how-to-train-your-dragon-2?cid=db_articles","A visual stunner with aerial sequences that will take your breath away, and many of the dogfights (dragonfights?) have that Star Wars sizzle.","POSITIVE","3.5/5"
2208692,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-17","Jackie K. Cooper","/critics/jackie-k-cooper","fresh",True,False,False,False,"/critics/source/1557","jackiekcooper.com","http://www.jackiekcooper.com","A rarity because this sequel outdoes the original.","POSITIVE","8/10"
2208733,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-17","Mal Vincent","/critics/mal-vincent","fresh",True,False,False,False,"/critics/source/2562","The Virginian-Pilot","http://hamptonroads.com/2014/06/boy-and-his-dragon-take-wing-sequel","Dragon 2 does what every sequel should do, but few even attempt - expand the horizons of its original.","POSITIVE","3.5/4"
2208779,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-17","Wesley Morris","/critics/wesley-morris","fresh",True,False,False,True,"/critics/source/2416","Grantland","http://grantland.com/hollywood-prospectus/how-to-train-your-dragon-2-sequel/","The entire film is a romance -- visually, parentally, ecologically. It's got the emotional, humorous, exciting sweep you want from a summer movie.","POSITIVE",""
2208789,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-17","Widgett Walls","/critics/widgett-walls","fresh",True,False,False,False,"/critics/source/328","Needcoffee.com","http://www.needcoffee.com/2014/06/17/how-train-dragon-2-wayhomer-review/","I'm so impressed I actually saw a movie where I plonked down the coin for 3D and felt like I hadn't been robbed.","POSITIVE","4/5"
2208845,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-17","Tim Brayton","/critics/tim-brayton","fresh",True,False,False,False,"/critics/source/1900","Antagony & Ecstasy","http://antagonie.blogspot.com/2014/06/return-of-dragon.html","One of the top handful of movies ever made by DreamWorks Animation, but pretty much across-the-board weaker than the original How to Train Your Dragon.","POSITIVE","7/10"
2208889,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-18","Steve Persall","/critics/steve-persall","fresh",True,False,False,False,"/critics/source/1457","Tampa Bay Times","http://www.tampabay.com/things-to-do/movies/review-how-to-train-your-dragon-2-flies-in-the-face-of-usual-sequels/2183935","It isn't important how many dragons DeBlois crams into a movie. It's how many figurative dragons, breathing sameness into animation, he'll continue to slay.","POSITIVE","B+"
2208979,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-18","Margot Harrison","/critics/margot-harrison","fresh",True,False,False,False,"/critics/source/2240","Seven Days (VT)","http://www.sevendaysvt.com/vermont/how-to-train-your-dragon-2/Content?oid=2383418","There's something uniquely appealing, especially to kids, about animals acting like animals.","POSITIVE","7/10"
2209165,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-19","Witney Seibold","/critics/witney-seibold","fresh",True,False,False,False,"/critics/source/2442","Nerdist","http://www.nerdist.com/2014/06/review-how-to-train-your-dragon-2/","How to Train Your Dragon 2 is the most solid, light, and enjoyable fantasy film of the summer.","POSITIVE","4/5"
2209232,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-19","Jake Wilson","/critics/jake-wilson","rotten",False,True,False,True,"/critics/source/1354","Sydney Morning Herald","http://www.smh.com.au/entertainment/movies/how-to-train-your-dragon-2-review-earnest-animation-more-real-than-fantasy-20140618-zscyb.html","The most distinctive thing about the series is its strictly rational handling of fantasy themes. The dragons themselves can be fearsome or adorable - but since they don't speak, they're treated for the most part as pieces of hardware or beasts of burden.","NEGATIVE","2.5/5"
2209357,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-19","Steve Biodrowski","/critics/steve-biodrowski","rotten",False,True,False,False,"/critics/source/2144","Cinefantastique","http://cinefantastiqueonline.com/2014/06/how-to-train-your-dragon-2-review","Unable to settle on any one story idea in particular, writer-director Dean DeBlois throws in three or four, which intersect at odd moments, like cars at a busy intersection, refusing to give the right of way, so that no one ends up going anywhere fast.","NEGATIVE","1/5"
2209567,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-20","Peter Rainer","/critics/peter-rainer","fresh",True,False,False,True,"/critics/source/71","Christian Science Monitor","http://www.csmonitor.com/The-Culture/Movies/2014/0613/How-to-Train-Your-Dragon-2-is-overly-busy-but-emotionally-powerful","Overlong and overly busy but more emotionally powerful than its predecessor.","POSITIVE","B+"
2209643,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-21","Robert Roten","/critics/robert-roten","fresh",True,False,False,False,"/critics/source/254","Laramie Movie Scope","http://www.lariat.org/AtTheMovies/new/traindrag2.html","While this film is a bit weaker, and a lot darker, than the first, it does have a strong story, interesting characters and great digital animation.","POSITIVE","B"
2209711,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-22","Dov Kornits","/critics/dov-kornits","rotten",False,True,"",False,"/critics/source/1014","FILMINK (Australia)","","It might ramp up the action and the emotional ties in the story but does very little with the original's main attribute: originality.","NEGATIVE",""
2209744,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-23","Bruce Diones","/critics/bruce-diones","fresh",True,False,False,True,"/critics/source/924","New Yorker","http://www.newyorker.com/arts/reviews/film/how_to_train_your_dragon_2_deblois","The writer and director Dean DeBlois takes the comedy to a deeper, more satisfying place than he did in the original franchise-launching animated film.","POSITIVE",""
2209942,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-25","Eddie Cockrell","/critics/eddie-cockrell","fresh",True,False,False,True,"/critics/source/1964","The Australian","http://www.theaustralian.com.au/arts/review/the-year-of-the-dragon/story-fn9n8gph-1226961237176","Those who made [this film] know the kids who adored the original have grown since the [first one] and they're trying mightily to grow with them. That counts for something in today's popular culture universe, even if they seem to be trying awfully hard.","POSITIVE","3.5/5"
2210033,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-26","MaryAnn Johanson","/critics/maryann-johanson","fresh",True,False,False,False,"/critics/source/188","Flick Filosopher","https://www.flickfilosopher.com/2014/06/train-dragon-2-movie-review-flying-higher.html","An absolute delight, even better than the first film; a gorgeously animated ode to peacemaking, nonconformity, and sticking to your principles in the face of ultimate adversity.","POSITIVE",""
2210171,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-26","Leonard Maltin","/critics/leonard-maltin","fresh",True,False,False,True,"/critics/source/1221","leonardmaltin.com","http://blogs.indiewire.com/leonardmaltin/how-to-train-your-dragon-2","'How to Train Your Dragon 2' is a rich and satisfying movie of surprising substance.","POSITIVE",""
2210248,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-26","Peter Bradshaw","/critics/peter-bradshaw","fresh",True,False,False,True,"/critics/source/205","Guardian","http://www.theguardian.com/film/2014/jun/26/how-to-train-your-dragon-2-review","An efficient and entertaining franchise sequel, but it restates how conventionally Americanised this property has become in comparison with the literary original ...","POSITIVE","3/5"
2210256,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-26","Margaret Pomeranz","/critics/margaret-pomeranz","rotten",False,True,False,False,"/critics/source/1958","At the Movies (Australia)","http://www.abc.net.au/atthemovies/txt/s4026182.htm","I think that's what's wrong with this. The minor characters don't emerge from this at all. I'm hard pressed to discern one from the other.","NEGATIVE",""
2210324,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-26","Jim Schembri","/critics/jim-schembri","fresh",True,False,False,False,"/critics/source/2465","3AW","http://tinyurl.com/qdjvxcd","The swirl of storylines, plot twists and huge battles might prove a tad too intense for kids under 10, and even adults will have to pay close attention...Still, the film can't be faulted for its movement, humour or [its] sheer beauty.","POSITIVE","3.5/5"
2210450,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-27","Pete Vonder Haar","/critics/pete-vonder-haar","fresh",True,False,False,False,"/critics/source/1605","Houston Press","http://blogs.houstonpress.com/artattack/2014/06/how_to_train_your_dragon_2_review.php","There's actually a point about 90 minutes in where things take a very dark turn, and I momentarily thought the movie was going to end on an incredible down note.","POSITIVE","3.5/5"
2210522,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-27","Tara Brady","/critics/tara-brady","fresh",True,False,False,True,"/critics/source/228","Irish Times","http://www.irishtimes.com/culture/film/how-to-train-your-dragon-2-1.1846258","Game of What? This is our new desert island dragon-themed pop pick.","POSITIVE","4/5"
2210700,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-29","Matthew Pejkovic","/critics/matthew-pejkovic","fresh",True,False,False,False,"/critics/source/510","Matt's Movie Reviews","http://www.mattsmoviereviews.net/movie-critic-reviews/how-to-train-your-dragon-2.html","It begs the question: Are animated studio such as Pixar and DreamWorks catering to a much more mature audience? Or are they pushing the hearts and minds of wee-ones into new, dark boundaries?","POSITIVE","4/5"
2210802,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-06-30","Todd Jorgenson","/critics/todd-jorgenson","fresh",True,False,False,False,"/critics/source/1731","Cinemalogue","http://www.cinemalogue.com/2014/06/13/how-to-train-your-dragon-2/","Underneath the surface, there's a depth and thoughtfulness to the story that makes this sequel a worthy successor to the 2010 original.","POSITIVE",""
2210863,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-01","Andy Lea","/critics/andy-lea","fresh",True,False,False,False,"/critics/source/2493","Daily Star (UK)","http://www.dailystar.co.uk/movies/386254/Review-and-trailer-How-To-Train-Your-Dragon-2-PG-comes-first-amongst-sequels","This isn't just a more soulful movie, it's a much more spectacular one too. At times, it makes it's glossy rivals look like they belong in the Dark Ages","POSITIVE","4/5"
2210912,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-01","Ken Hanke","/critics/ken-hanke","fresh",True,False,False,False,"/critics/source/1020","Mountain Xpress (Asheville, NC)","http://mountainx.com/movies/reviews/how-to-train-your-dragon-2/","Not as fresh or funny as its 2010 predecessor but with a bang-up second half, much visual beauty and a surprising emotional resonance.","POSITIVE","3.5/5"
2211194,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-02","Simon Reynolds","/critics/simon-reynolds","fresh",True,False,False,False,"/critics/source/2146","Digital Spy","http://www.digitalspy.co.uk/movies/review/a581689/how-to-train-your-dragon-2-review-flying-high-or-wings-clipped.html","his franchise has swiftly proven itself to be one that has heart to match its dazzling visuals - it exists in a world that feels tactile, for once the 3D isn't crushingly disappointing.","POSITIVE","3/5"
2211573,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-05","Bruce Bennett","/critics/bruce-bennett","fresh",True,False,False,False,"/critics/source/1059","Spectrum (St. George, Utah)","http://www.madaboutmovies.org/how-to-train-your-dragon-2/","A textbook lesson in 'How to Do A Sequel.'","POSITIVE","A-"
2211655,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-06","Helen O'Hara","/critics/helen-ohara","fresh",True,False,False,True,"/critics/source/148","Empire Magazine","http://www.empireonline.com/reviews/reviewcomplete.asp?FID=138234","At times terrifying and too tough for tinies, this is nevertheless a triumphant sequel that puts its faith in Hiccup and Toothless to find a way through dark times for man and dragon.","POSITIVE","4/5"
2211745,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-07","Padraic McKiernan","/critics/padraic-mckiernan","fresh",True,False,False,False,"/critics/source/2743","Sunday Independent (Ireland)","http://www.independent.ie/entertainment/movies/movie-reviews/movie-reviews-cold-in-july-how-to-train-your-dragon-2-mrs-browns-boys-dmovie-earth-to-echo-the-golden-dream-30391569.html","Written and directed with admirable verve by Dean DeBlois, How to Train Your Dragon ticks all the important boxes required of top quality family-friendly animation.","POSITIVE",""
2211848,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-08","Dave Calhoun","/critics/dave-calhoun","fresh",True,False,False,True,"/critics/source/1651","Time Out","http://www.timeout.com/london/film/how-to-train-your-dragon-2","Hats off to Dreamworks for offering some bold surprises in a respectable sequel filled with moments of humour and emotion among its ample noise and movement.","POSITIVE","3/5"
2211857,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-08","Anton Bitel","/critics/anton-bitel","fresh",True,False,False,False,"/critics/source/1396","Film4","http://www.film4.com/reviews/2014/how-to-train-your-dragon-2","This sequel forms a well-balanced symbiotic relationship between the entertainingly silly and the deadly serious.","POSITIVE",""
2212100,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-10","Neil Smith","/critics/neil-smith","fresh",True,False,False,False,"/critics/source/2152","SFX Magazine","http://www.sfx.co.uk/2014/07/10/how-to-train-your-dragon-2-review","Bigger, braver and even more visually rewarding than the original, it's an ambitious attempt to extend the scope of its predecessor without sacrificing the charm, humour and excitement that made that so appealing.","POSITIVE","4/5"
2212107,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-10","James Mottram","/critics/james-mottram","fresh",True,False,False,False,"/critics/source/2443","The List","http://film.list.co.uk/article/62418-how-to-train-your-dragon-2/","Despite the unimaginative title, How To Train Your Dragon 2 arrives full of its predecessor's invention, wit and flair.","POSITIVE","4/5"
2212127,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-10","Elliott Noble","/critics/elliott-noble","fresh",True,False,False,False,"/critics/source/1897","Sky Cinema","http://skymovies.sky.com/how-to-train-your-dragon-2-2014/review","Textures and gestures are brilliantly rendered, the body language saying more about the characters and their relationships than any words ...","POSITIVE","4/5"
2212157,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-10","Adam Woodward","/critics/adam-woodward","fresh",True,False,False,True,"/critics/source/1822","Little White Lies","http://www.littlewhitelies.co.uk/theatrical-reviews/how-to-train-your-dragon-2-27200","This swooping and soaring sequel boasts big thrills, innovative set-pieces and a surprisingly radical political outlook.","POSITIVE","4/5"
2212282,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-10","Liam Maguren","/critics/liam-maguren","fresh",True,False,False,False,"/critics/source/2339","Flicks (AU, NZ, UK)","http://www.flicks.co.nz/blog/reviews/review-how-to-train-your-dragon-2/","The sequel doesn't attempt to take things in a completely new direction, choosing instead to expand its world and characters with great success.","POSITIVE","4/5"
2212378,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-10","Geoffrey Macnab","/critics/geoffrey-macnab","fresh",True,False,False,True,"/critics/source/691","Independent (UK)","http://www.independent.co.uk/arts-entertainment/films/reviews/how-to-train-your-dragon-2-review-storytelling-has-vigour-and-imagination-9596691.html","The filmmakers borrow freely from Avatar, Sword In The Stone and even Brave but they bring enough vigour and imagination to their storytelling to get away with it.","POSITIVE","4/5"
2212423,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-11","Louis Proyect","/critics/louis-proyect","rotten",False,True,False,False,"/critics/source/381","rec.arts.movies.reviews","http://www.counterpunch.org/2014/07/11/a-survival-guide-to-summer-blockbusters/","Only for those addicted to video games and the Transformer series. The original was bright, funny and inventive. The sequel not so.","NEGATIVE",""
2212456,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-11","Leslie Felperin","/critics/leslie-felperin","fresh",True,False,False,True,"/critics/source/2290","Radio Times","http://www.radiotimes.com/film/ctwvct/how-to-train-your-dragon-2","It has a richness that's highly compelling, especially in the way it explores the complex relationship between man and beast.","POSITIVE","4/5"
2212460,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-11","Charlotte O'Sullivan","/critics/charlotte-osullivan","fresh",True,False,False,True,"/critics/source/446","London Evening Standard","http://www.standard.co.uk/goingout/film/how-to-train-your-dragon-2--film-review-9599348.html","The characters in this movie are charmers. They've got me so well-trained, I'm even looking forward to HTTYD3.","POSITIVE","3/5"
2212464,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-11","David Edwards","/critics/david-edwards","fresh",True,False,False,False,"/critics/source/1387","Daily Mirror (UK)","http://www.mirror.co.uk/tv/tv-reviews/how-train-your-dragon-2-3840413","Funny, big-hearted and - as you'd expect - a visual feast, this a family film in every sense and one to be lapped-up by both kids and grown-ups alike.","POSITIVE","5/5"
2212465,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-11","Allan Hunter","/critics/allan-hunter","fresh",True,False,False,False,"/critics/source/2149","Daily Express (UK)","http://www.express.co.uk/entertainment/films/487834/How-To-Train-Your-Dragon-2-review-and-trailer","A triumph that soars far beyond a lazy re-tread of the original. It is altogether darker, richer and more complex.","POSITIVE","4/5"
2212494,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-11","Rich Cline","/critics/rich-cline","fresh",True,False,False,False,"/critics/source/2476","Contactmusic.com","http://www.contactmusic.com/movie-review/how-to-train-your-dragon-2","Bigger and even richer than the terrific 2010 hit animation, this sequel is also quite possibly the best action-adventure movie of the year.","POSITIVE","5/5"
2212642,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-12","Josh Larsen","/critics/josh-larsen","fresh",True,False,False,False,"/critics/source/1959","LarsenOnFilm","http://www.larsenonfilm.com/how-to-train-your-dragon-2","Here and there, it's as if the mythology of Tolkien has been filtered through the imagery of Miyazaki.","POSITIVE","3/4"
2213155,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-17","Lori Hoffman","/critics/lori-hoffman","fresh",True,False,False,False,"/critics/source/1525","Atlantic City Weekly","http://www.atlanticcityweekly.com/arts-and-entertainment/movie-reviews/THERE_BE_DRAGONS-263695051.html","With writer-director Dean DeBlois back at the helm, the sequel feels like a solid continuation of the first movie.","POSITIVE","3/4"
2213366,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-07-17","Gary Dowell","/critics/gary-dowell","fresh",True,False,False,False,"/critics/source/491","Dark Horizons","http://www.darkhorizons.com/reviews/1352/how-to-train-your-dragon-2/","It's a rare sequel - animated or otherwise - that expands the story of its predecessor without rehashing it, and an even rarer family-oriented film that manages to be fun and mature without being condescending to its audience. [It] does both.","POSITIVE",""
2215799,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-08-01","Scott Mendelson","/critics/scott-mendelson","fresh",True,False,False,False,"/critics/source/2233","Forbes","http://www.forbes.com/sites/scottmendelson/2014/06/04/review-how-to-train-your-dragon-2-is-the-movie-of-the-summer/","How to Train Your Dragon 2 isn't just a great sequel, a great animated spectacle, or a great example of successful franchise-expansion/world-building. How to Train Your Dragon 2 is flat-out great film, period","POSITIVE","9.5/10"
2216463,"ffba2e9c-414f-3895-a1dc-18bbe0574ad9","2014-08-07","Wesley Lovell","/critics/wesley-lovell","fresh",True,False,False,False,"/critics/source/349","Cinema Sight","http://www.cinemasight.com/review-how-to-train-your-dragon-2-2014/","A command of genre creativity blended with human insight.","POSITIVE","3.5/4"
2219433,"7d0d6c8a-0ff2-3a1e-b78c-403d29d1ed5c","2014-08-24","Megan Spencer","/critics/megan-spencer","fresh",True,False,False,False,"/critics/source/1979","Triple J","http://www.abc.net.au/triplej/review/film/s225128.htm","Chicken Run contains some gorgeous, destined-to-be-classic set pieces, and this is where the Aardman production team flex their animation muscles.","POSITIVE","3/5"
2219434,"7d0d6c8a-0ff2-3a1e-b78c-403d29d1ed5c","2014-08-24","Randall King","/critics/randall-king","fresh",True,False,False,False,"/critics/source/234","Jam! Movies","http://jam.canoe.ca/Movies/Reviews/C/Chicken_Run/2000/06/23/752552.html","Indeed, it's the best movie comedy to come out of England since Monty Python packed up the circus.","POSITIVE",""
2219435,"7d0d6c8a-0ff2-3a1e-b78c-403d29d1ed5c","2014-08-24","Matt Soergel","/critics/matt-soergel","fresh",True,False,False,False,"/critics/source/2266","Florida Times-Union","http://jacksonville.com/tu-online/stories/062300/enm_chickenrun.html","Like Wallace & Gromit, it's a paean to British eccentricity, equal parts cluelessness and hopefulness, full of English slang and dry Brit humor.","POSITIVE",""
2219436,"7d0d6c8a-0ff2-3a1e-b78c-403d29d1ed5c","2014-08-24","Dennis King","/critics/dennis-king","fresh",True,False,False,False,"/critics/source/2091","Tulsa World","http://www.tulsaworld.com/archives/chicken-run/article_5df5ed3d-ddf2-56ca-97e1-7b1b0e60f423.html","The sly, sardonic flight of fancy known as Chicken Run is a delightful epic of fowl deeds, quests for freedom and poultry heroics from the off-kilter English cartoon house, Aardman Animation.","POSITIVE",""
2219437,"7d0d6c8a-0ff2-3a1e-b78c-403d29d1ed5c","2014-08-24","Glen Oliver","/critics/glen-oliver","fresh",True,False,False,False,"/critics/source/811","IGN Movies","http://www.ign.com/articles/2000/06/22/review-of-chicken-run","The film is brilliantly voiced across the board, with special notice to Mel Gibson as Rocky and Julia Sawalha as Ginger.","POSITIVE",""
